split_protocol,ablation,dataset,task_type,metric_name,n_seeds,seeds,mean_test_metric,std_test_metric,mean_best_val_metric,per_seed_metrics,config_source,gnn_conv,zero_phys_branch,distill_weight,cross_distill_weight,ih_rank,ih_num_prototypes,use_fingerprint,fp_stage,ih_block_proj,mean_test_mae,mean_test_r2
scaffold,gine_full_model,malaria,regression,rmse,5,"[0, 1, 2, 3, 42]",1.9007,0.1042,0.63,"[1.7266, 1.9599, 1.9719, 1.8799, 1.965]",optuna_tuned:best_config.json,gine,False,0.0010271807131052074,0.1,64,6,True,head,True,1.6303,-2.812
scaffold,gine_no_3d,cep,regression,rmse,5,"[0, 1, 2, 3, 42]",1.1286,0.0474,1.1443,"[1.154, 1.1403, 1.133, 1.1685, 1.0473]",optuna_tuned:best_config.json(full_model_sibling),gine,True,0.08387167822214522,0.02,16,8,True,head,True,0.5881,0.8039
scaffold,gine_no_3d,esol,regression,rmse,5,"[0, 1, 2, 3, 42]",1.0817,0.0583,1.101,"[1.08, 1.0363, 1.0142, 1.1528, 1.1254]",optuna_tuned:best_config.json(full_model_sibling),gine,True,0.08387167822214522,0.02,16,8,True,head,True,0.821,0.7389
scaffold,gine_no_3d,freesolv,regression,rmse,5,"[0, 1, 2, 3, 42]",3.2813,0.3447,2.9926,"[3.7312, 3.0866, 3.3622, 2.82, 3.4063]",optuna_tuned:best_config.json(full_model_sibling),gine,True,0.1123432633313849,0.05,64,4,True,head,True,2.1782,0.1782
scaffold,gine_no_3d,lipo,regression,rmse,5,"[0, 1, 2, 3, 42]",0.7315,0.0217,0.7334,"[0.7045, 0.743, 0.7603, 0.732, 0.7175]",optuna_tuned:best_config.json(full_model_sibling),gine,True,0.0010271807131052074,0.1,64,6,True,head,True,0.5559,0.5607
scaffold,gine_no_3d,malaria,regression,rmse,5,"[0, 1, 2, 3, 42]",1.8992,0.0625,0.5918,"[1.9079, 1.8235, 1.9338, 1.8518, 1.9789]",optuna_tuned:best_config.json(full_model_sibling),gine,True,0.0010271807131052074,0.1,64,6,True,head,True,1.6294,-2.8001
scaffold,gine_no_3d_codebook,cep,regression,rmse,2,"[1, 42]",1.0965,0.0177,1.1474,"[1.109, 1.084]",optuna_tuned:best_config.json(full_model_sibling),gine,True,0.08387167822214522,0.02,0,0,True,head,True,0.5746,0.8151
scaffold,gine_no_3d_codebook,esol,regression,rmse,2,"[1, 42]",1.0702,0.0015,1.1283,"[1.0691, 1.0712]",optuna_tuned:best_config.json(full_model_sibling),gine,True,0.08387167822214522,0.02,0,0,True,head,True,0.8043,0.7451
scaffold,gine_no_3d_codebook,freesolv,regression,rmse,2,"[0, 3]",2.9973,0.4249,3.4538,"[3.2978, 2.6968]",optuna_tuned:best_config.json(full_model_sibling),gine,True,0.1123432633313849,0.05,0,0,True,head,True,1.9954,0.3135
scaffold,gine_no_3d_codebook,lipo,regression,rmse,2,"[0, 3]",0.73,0.0131,0.7375,"[0.7208, 0.7393]",optuna_tuned:best_config.json(full_model_sibling),gine,True,0.0010271807131052074,0.1,0,0,True,head,True,0.5489,0.5626
scaffold,gine_no_3d_codebook,malaria,regression,rmse,2,"[0, 3]",1.8285,0.1047,0.5843,"[1.7545, 1.9026]",optuna_tuned:best_config.json(full_model_sibling),gine,True,0.0010271807131052074,0.1,0,0,True,head,True,1.535,-2.5255
scaffold,gine_no_3d_fp,cep,regression,rmse,2,"[1, 42]",1.1645,0.0229,1.209,"[1.1483, 1.1807]",optuna_tuned:best_config.json(full_model_sibling),gine,True,0.08387167822214522,0.02,16,8,False,head,True,0.6528,0.7915
scaffold,gine_no_3d_fp,esol,regression,rmse,2,"[1, 42]",1.1391,0.0553,1.1895,"[1.1001, 1.1782]",optuna_tuned:best_config.json(full_model_sibling),gine,True,0.08387167822214522,0.02,16,8,False,head,True,0.8862,0.7108
scaffold,gine_no_3d_fp,freesolv,regression,rmse,2,"[0, 3]",3.3022,0.0417,2.8968,"[3.2727, 3.3317]",optuna_tuned:best_config.json(full_model_sibling),gine,True,0.1123432633313849,0.05,64,4,False,head,True,2.1782,0.1749
scaffold,gine_no_3d_fp,lipo,regression,rmse,2,"[0, 3]",0.8668,0.0646,0.8656,"[0.8211, 0.9125]",optuna_tuned:best_config.json(full_model_sibling),gine,True,0.0010271807131052074,0.1,64,6,False,head,True,0.6575,0.3818
scaffold,gine_no_3d_fp,malaria,regression,rmse,2,"[0, 3]",1.8871,0.0055,0.5859,"[1.8832, 1.891]",optuna_tuned:best_config.json(full_model_sibling),gine,True,0.0010271807131052074,0.1,64,6,False,head,True,1.602,-2.7487
scaffold,gine_no_3d_infonce,cep,regression,rmse,2,"[1, 42]",1.1074,0.0055,1.171,"[1.1035, 1.1112]",optuna_tuned:best_config.json(full_model_sibling),gine,True,0.08387167822214522,0.0,16,8,True,head,True,0.57,0.8115
scaffold,gine_no_3d_infonce,esol,regression,rmse,3,"[1, 2, 42]",1.0469,0.0316,1.108,"[1.0815, 1.0197, 1.0395]",optuna_tuned:best_config.json(full_model_sibling),gine,True,0.08387167822214522,0.0,16,8,True,head,True,0.8099,0.7559
scaffold,gine_no_3d_infonce,freesolv,regression,rmse,4,"[0, 1, 3, 42]",3.4191,0.6533,3.0752,"[3.3366, 3.0175, 2.9558, 4.3665]",optuna_tuned:best_config.json(full_model_sibling),gine,True,0.1123432633313849,0.0,64,4,True,head,True,2.3483,0.0913
scaffold,gine_no_3d_infonce,lipo,regression,rmse,4,"[0, 1, 3, 42]",0.7274,0.0142,0.7355,"[0.7277, 0.7182, 0.7474, 0.7164]",optuna_tuned:best_config.json(full_model_sibling),gine,True,0.0010271807131052074,0.0,64,6,True,head,True,0.5508,0.5657
scaffold,gine_no_3d_infonce,malaria,regression,rmse,4,"[0, 1, 3, 42]",1.8848,0.0871,0.6116,"[1.9651, 1.7742, 1.8576, 1.9424]",optuna_tuned:best_config.json(full_model_sibling),gine,True,0.0010271807131052074,0.0,64,6,True,head,True,1.6145,-2.7457
scaffold,gine_no_codebook,cep,regression,rmse,5,"[0, 1, 2, 3, 42]",1.1484,0.0233,1.1543,"[1.1315, 1.1332, 1.1879, 1.1509, 1.1384]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.08387167822214522,0.02,0,0,True,head,True,0.5866,0.7972
scaffold,gine_no_codebook,esol,regression,rmse,5,"[0, 1, 2, 3, 42]",0.969,0.0246,0.8735,"[0.9582, 0.9308, 0.9844, 0.9813, 0.9903]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.08387167822214522,0.02,0,0,True,head,True,0.7207,0.7909
scaffold,gine_no_codebook,freesolv,regression,rmse,5,"[0, 1, 2, 3, 42]",2.7838,0.1079,3.7857,"[2.7254, 2.7964, 2.6322, 2.8985, 2.8664]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.1123432633313849,0.05,0,0,True,head,True,1.8515,0.413
scaffold,gine_no_codebook,lipo,regression,rmse,5,"[0, 1, 2, 3, 42]",0.7144,0.015,0.7355,"[0.7027, 0.7133, 0.697, 0.73, 0.7291]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.0010271807131052074,0.1,0,0,True,head,True,0.5527,0.5811
scaffold,gine_no_codebook,malaria,regression,rmse,5,"[0, 1, 2, 3, 42]",1.8025,0.0608,0.5867,"[1.7667, 1.8071, 1.8149, 1.893, 1.731]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.0010271807131052074,0.1,0,0,True,head,True,1.5089,-2.4234
scaffold,gine_no_fp,cep,regression,rmse,3,"[1, 2, 42]",1.1634,0.017,1.2239,"[1.1668, 1.145, 1.1785]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.08387167822214522,0.02,16,8,False,head,True,0.6454,0.7919
scaffold,gine_no_fp,esol,regression,rmse,5,"[0, 1, 2, 3, 42]",0.9029,0.0068,0.8837,"[0.8983, 0.9032, 0.911, 0.9078, 0.8942]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.08387167822214522,0.02,16,8,False,head,True,0.6807,0.8185
scaffold,gine_no_fp,freesolv,regression,rmse,5,"[0, 1, 2, 3, 42]",2.9066,0.2056,2.8747,"[3.0142, 2.95, 2.6196, 2.7959, 3.1535]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.1123432633313849,0.05,64,4,False,head,True,1.9446,0.3582
scaffold,gine_no_fp,lipo,regression,rmse,5,"[0, 1, 2, 3, 42]",0.8557,0.0316,0.8707,"[0.8506, 0.8471, 0.9076, 0.8521, 0.8213]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.0010271807131052074,0.1,64,6,False,head,True,0.6657,0.3985
scaffold,gine_no_fp,malaria,regression,rmse,4,"[0, 1, 3, 42]",1.8892,0.0499,0.6024,"[1.8544, 1.9567, 1.8488, 1.8971]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.0010271807131052074,0.1,64,6,False,head,True,1.6156,-2.7592
scaffold,gine_no_infonce,cep,regression,rmse,5,"[0, 1, 2, 3, 42]",1.1835,0.0191,1.1996,"[1.1771, 1.1955, 1.1725, 1.2101, 1.1622]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.08387167822214522,0.0,16,8,True,head,True,0.6425,0.7847
scaffold,gine_no_infonce,esol,regression,rmse,5,"[0, 1, 2, 3, 42]",0.8993,0.03,0.8683,"[0.9166, 0.8687, 0.941, 0.8749, 0.8953]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.08387167822214522,0.0,16,8,True,head,True,0.6805,0.8198
scaffold,gine_no_infonce,freesolv,regression,rmse,5,"[0, 1, 2, 3, 42]",2.5196,0.2021,2.927,"[2.3725, 2.3455, 2.4931, 2.5351, 2.852]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.1123432633313849,0.0,64,4,True,head,True,1.7686,0.5172
scaffold,gine_no_infonce,lipo,regression,rmse,5,"[0, 1, 2, 3, 42]",0.7068,0.009,0.7387,"[0.7073, 0.698, 0.7105, 0.6984, 0.7196]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.0010271807131052074,0.0,64,6,True,head,True,0.5467,0.5901
scaffold,gine_no_infonce,malaria,regression,rmse,5,"[0, 1, 2, 3, 42]",1.9376,0.0392,0.6394,"[1.9672, 1.9299, 1.9284, 1.8811, 1.9816]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.0010271807131052074,0.0,64,6,True,head,True,1.6614,-2.9534
scaffold,gine_no_infonce_codebook,cep,regression,rmse,2,"[1, 42]",1.1082,0.0247,1.1463,"[1.0907, 1.1257]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.08387167822214522,0.0,0,0,True,head,True,0.5859,0.8112
scaffold,gine_no_infonce_codebook,esol,regression,rmse,2,"[1, 42]",0.9311,0.0305,0.8369,"[0.9095, 0.9526]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.08387167822214522,0.0,0,0,True,head,True,0.6932,0.8069
scaffold,gine_no_infonce_codebook,freesolv,regression,rmse,2,"[0, 3]",2.9468,0.0069,3.8351,"[2.9517, 2.9419]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.1123432633313849,0.0,0,0,True,head,True,1.9455,0.343
scaffold,gine_no_infonce_codebook,lipo,regression,rmse,2,"[0, 3]",0.7202,0.0277,0.7348,"[0.7006, 0.7398]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.0010271807131052074,0.0,0,0,True,head,True,0.5498,0.5741
scaffold,gine_no_infonce_codebook,malaria,regression,rmse,2,"[0, 3]",1.8468,0.0637,0.5885,"[1.8017, 1.8918]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.0010271807131052074,0.0,0,0,True,head,True,1.54,-2.5924
