split_protocol,ablation,dataset,task_type,metric_name,n_seeds,seeds,mean_test_metric,std_test_metric,mean_best_val_metric,per_seed_metrics,config_source,gnn_conv,zero_phys_branch,distill_weight,cross_distill_weight,ih_rank,ih_num_prototypes,use_fingerprint,fp_stage,ih_block_proj,mean_test_mae,mean_test_r2
scaffold,gcn_no_infonce_codebook,bace,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.8334,0.0079,0.7337,"[0.8307, 0.8342, 0.835, 0.8444, 0.8225]",optuna_tuned:best_config.json(full_model_sibling),gcn,False,0.0012722530021612413,0.0,0,0,True,head,True,,
scaffold,gcn_no_infonce_codebook,bbbp,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.6879,0.0222,0.9516,"[0.6926, 0.7023, 0.6968, 0.6991, 0.6487]",optuna_tuned:best_config.json(full_model_sibling),gcn,False,0.0036055908285175485,0.0,0,0,True,head,True,,
scaffold,gcn_no_infonce_codebook,clintox,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.8936,0.0073,0.9853,"[0.9033, 0.8953, 0.8863, 0.8863, 0.8968]",optuna_tuned:best_config.json(full_model_sibling),gcn,False,0.08387167822214522,0.0,0,0,True,head,True,,
scaffold,gcn_no_infonce_codebook,hiv,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.7621,0.0147,0.8377,"[0.7657, 0.7391, 0.7571, 0.7745, 0.7741]",optuna_tuned:best_config.json(full_model_sibling),gcn,False,0.0010271807131052074,0.0,0,0,True,head,True,,
scaffold,gcn_no_infonce_codebook,sider,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.6257,0.0239,0.6083,"[0.6499, 0.6192, 0.646, 0.6227, 0.5907]",optuna_tuned:best_config.json(full_model_sibling),gcn,False,0.08387167822214522,0.0,0,0,True,head,True,,
scaffold,gcn_no_infonce_codebook,tox21,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.7421,0.0058,0.7798,"[0.7354, 0.7491, 0.747, 0.7402, 0.7389]",optuna_tuned:best_config.json(full_model_sibling),gcn,False,0.0035920163182908416,0.0,0,0,True,head,True,,
scaffold,gcn_no_infonce_codebook,toxcast,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.6554,0.0046,0.6746,"[0.6564, 0.6595, 0.6502, 0.66, 0.6509]",optuna_tuned:best_config.json(full_model_sibling),gcn,False,0.18973332010466612,0.0,0,0,True,head,True,,
scaffold,gcn_no_infonce_codebook_fp,bace,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.8013,0.0057,0.6593,"[0.7973, 0.8013, 0.7945, 0.8051, 0.8085]",optuna_tuned:best_config.json(full_model_sibling),gcn,False,0.0012722530021612413,0.0,0,0,False,head,True,,
scaffold,gcn_no_infonce_codebook_fp,bbbp,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.6565,0.0084,0.9403,"[0.6519, 0.6585, 0.6702, 0.6531, 0.6488]",optuna_tuned:best_config.json(full_model_sibling),gcn,False,0.0036055908285175485,0.0,0,0,False,head,True,,
scaffold,gcn_no_infonce_codebook_fp,clintox,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.8851,0.0057,0.9846,"[0.8917, 0.879, 0.8883, 0.8874, 0.8793]",optuna_tuned:best_config.json(full_model_sibling),gcn,False,0.08387167822214522,0.0,0,0,False,head,True,,
scaffold,gcn_no_infonce_codebook_fp,hiv,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.74,0.0184,0.8053,"[0.7435, 0.7373, 0.7614, 0.7467, 0.7112]",optuna_tuned:best_config.json(full_model_sibling),gcn,False,0.0010271807131052074,0.0,0,0,False,head,True,,
scaffold,gcn_no_infonce_codebook_fp,sider,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.6381,0.0092,0.5557,"[0.6416, 0.6487, 0.6432, 0.6287, 0.6282]",optuna_tuned:best_config.json(full_model_sibling),gcn,False,0.08387167822214522,0.0,0,0,False,head,True,,
scaffold,gcn_no_infonce_codebook_fp,tox21,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.743,0.0012,0.7769,"[0.7421, 0.7423, 0.744, 0.7421, 0.7446]",optuna_tuned:best_config.json(full_model_sibling),gcn,False,0.0035920163182908416,0.0,0,0,False,head,True,,
scaffold,gcn_no_infonce_codebook_fp,toxcast,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.6258,0.0028,0.6376,"[0.6296, 0.6271, 0.6228, 0.6264, 0.6233]",optuna_tuned:best_config.json(full_model_sibling),gcn,False,0.18973332010466612,0.0,0,0,False,head,True,,
scaffold,gcn_no_infonce_fp,bace,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.8056,0.0073,0.6711,"[0.8123, 0.7933, 0.8065, 0.8096, 0.8063]",optuna_tuned:best_config.json(full_model_sibling),gcn,False,0.0012722530021612413,0.0,16,8,False,head,True,,
scaffold,gcn_no_infonce_fp,bbbp,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.6475,0.0053,0.9285,"[0.6481, 0.6468, 0.6508, 0.6528, 0.6391]",optuna_tuned:best_config.json(full_model_sibling),gcn,False,0.0036055908285175485,0.0,16,3,False,head,True,,
scaffold,gcn_no_infonce_fp,clintox,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.8945,0.0221,0.9888,"[0.9019, 0.8617, 0.899, 0.9219, 0.8881]",optuna_tuned:best_config.json(full_model_sibling),gcn,False,0.08387167822214522,0.0,16,8,False,head,True,,
scaffold,gcn_no_infonce_fp,hiv,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.7555,0.0126,0.8016,"[0.7371, 0.7604, 0.7696, 0.7489, 0.7614]",optuna_tuned:best_config.json(full_model_sibling),gcn,False,0.0010271807131052074,0.0,64,6,False,head,True,,
scaffold,gcn_no_infonce_fp,sider,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.6425,0.0037,0.5632,"[0.6407, 0.6428, 0.6439, 0.6377, 0.6475]",optuna_tuned:best_config.json(full_model_sibling),gcn,False,0.08387167822214522,0.0,16,8,False,head,True,,
scaffold,gcn_no_infonce_fp,tox21,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.7415,0.0102,0.7694,"[0.7523, 0.7334, 0.7492, 0.7286, 0.7437]",optuna_tuned:best_config.json(full_model_sibling),gcn,False,0.0035920163182908416,0.0,16,8,False,head,True,,
scaffold,gcn_no_infonce_fp,toxcast,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.6117,0.0021,0.6422,"[0.6141, 0.6117, 0.6085, 0.6129, 0.6112]",optuna_tuned:best_config.json(full_model_sibling),gcn,False,0.18973332010466612,0.0,32,6,False,head,True,,
scaffold,gine_full_model,bace,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.7915,0.0098,0.7172,"[0.7991, 0.7931, 0.777, 0.787, 0.8013]",optuna_tuned:best_config.json,gine,False,0.0016792653941818658,0.02,16,4,True,head,True,,
scaffold,gine_full_model,bbbp,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.7405,0.0126,0.9551,"[0.7562, 0.734, 0.7355, 0.7259, 0.7509]",optuna_tuned:best_config.json,gine,False,0.0010271807131052074,0.1,64,6,True,head,True,,
scaffold,gine_full_model,clintox,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.8162,0.0159,0.9571,"[0.8317, 0.8215, 0.8014, 0.8291, 0.7974]",optuna_tuned:best_config.json,gine,False,0.18973332010466612,0.1,32,6,True,head,True,,
scaffold,gine_full_model,hiv,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.7684,0.0041,0.8205,"[0.7618, 0.7705, 0.7669, 0.7704, 0.7722]",optuna_tuned:best_config.json,gine,False,0.0662898633177744,0.02,64,8,True,head,True,,
scaffold,gine_full_model,sider,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.5915,0.0098,0.621,"[0.5869, 0.6053, 0.5869, 0.581, 0.5975]",optuna_tuned:best_config.json,gine,False,0.1123432633313849,0.05,64,4,True,head,True,,
scaffold,gine_full_model,tox21,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.7518,0.0062,0.7748,"[0.7431, 0.7478, 0.7539, 0.7572, 0.7571]",optuna_tuned:best_config.json,gine,False,0.009314451937103107,0.1,16,16,True,head,True,,
scaffold,gine_full_model,toxcast,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.633,0.0066,0.6723,"[0.6325, 0.6384, 0.6219, 0.6353, 0.6371]",optuna_tuned:best_config.json,gine,False,0.005288622176491505,0.05,32,6,True,head,True,,
scaffold,gine_no_3d,bace,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.805,0.0291,0.7153,"[0.8125, 0.8409, 0.8188, 0.7659, 0.787]",optuna_tuned:best_config.json(full_model_sibling),gine,True,0.0016792653941818658,0.02,16,4,True,head,True,,
scaffold,gine_no_3d,bbbp,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.7381,0.0074,0.9513,"[0.7288, 0.7474, 0.7431, 0.7373, 0.7338]",optuna_tuned:best_config.json(full_model_sibling),gine,True,0.0010271807131052074,0.1,64,6,True,head,True,,
scaffold,gine_no_3d,clintox,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.7886,0.0237,0.9497,"[0.8067, 0.793, 0.7484, 0.8056, 0.7896]",optuna_tuned:best_config.json(full_model_sibling),gine,True,0.18973332010466612,0.1,32,6,True,head,True,,
scaffold,gine_no_3d,hiv,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.7567,0.0133,0.8225,"[0.767, 0.7383, 0.7468, 0.7639, 0.7674]",optuna_tuned:best_config.json(full_model_sibling),gine,True,0.0662898633177744,0.02,64,8,True,head,True,,
scaffold,gine_no_3d,sider,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.5806,0.0183,0.6164,"[0.5668, 0.5977, 0.6033, 0.5667, 0.5686]",optuna_tuned:best_config.json(full_model_sibling),gine,True,0.1123432633313849,0.05,64,4,True,head,True,,
scaffold,gine_no_3d,tox21,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.7437,0.0045,0.7617,"[0.7502, 0.7443, 0.7417, 0.7377, 0.7446]",optuna_tuned:best_config.json(full_model_sibling),gine,True,0.009314451937103107,0.1,16,16,True,head,True,,
scaffold,gine_no_3d,toxcast,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.6282,0.0074,0.6625,"[0.6279, 0.6303, 0.6356, 0.6159, 0.6312]",optuna_tuned:best_config.json(full_model_sibling),gine,True,0.005288622176491505,0.05,32,6,True,head,True,,
scaffold,gine_no_3d_codebook,bace,classification,roc_auc,2,"[1, 42]",0.8306,0.0145,0.7507,"[0.8409, 0.8203]",optuna_tuned:best_config.json(full_model_sibling),gine,True,0.0016792653941818658,0.02,0,0,True,head,True,,
scaffold,gine_no_3d_codebook,bbbp,classification,roc_auc,1,[2],0.7131,0.0,0.9641,[0.7131],optuna_tuned:best_config.json(full_model_sibling),gine,True,0.0010271807131052074,0.1,0,0,True,head,True,,
scaffold,gine_no_3d_codebook,clintox,classification,roc_auc,2,"[0, 3]",0.8306,0.0168,0.9421,"[0.8187, 0.8425]",optuna_tuned:best_config.json(full_model_sibling),gine,True,0.18973332010466612,0.1,0,0,True,head,True,,
scaffold,gine_no_3d_codebook,hiv,classification,roc_auc,1,[2],0.7741,0.0,0.8282,[0.7741],optuna_tuned:best_config.json(full_model_sibling),gine,True,0.0662898633177744,0.02,0,0,True,head,True,,
scaffold,gine_no_3d_codebook,sider,classification,roc_auc,1,[2],0.5933,0.0,0.6272,[0.5933],optuna_tuned:best_config.json(full_model_sibling),gine,True,0.1123432633313849,0.05,0,0,True,head,True,,
scaffold,gine_no_3d_codebook,tox21,classification,roc_auc,2,"[1, 42]",0.7418,0.0114,0.7594,"[0.7498, 0.7338]",optuna_tuned:best_config.json(full_model_sibling),gine,True,0.009314451937103107,0.1,0,0,True,head,True,,
scaffold,gine_no_3d_codebook,toxcast,classification,roc_auc,1,[2],0.6357,0.0,0.6379,[0.6357],optuna_tuned:best_config.json(full_model_sibling),gine,True,0.005288622176491505,0.05,0,0,True,head,True,,
scaffold,gine_no_3d_fp,bace,classification,roc_auc,2,"[1, 42]",0.7625,0.0143,0.6646,"[0.7726, 0.7524]",optuna_tuned:best_config.json(full_model_sibling),gine,True,0.0016792653941818658,0.02,16,4,False,head,True,,
scaffold,gine_no_3d_fp,bbbp,classification,roc_auc,1,[2],0.6697,0.0,0.9229,[0.6697],optuna_tuned:best_config.json(full_model_sibling),gine,True,0.0010271807131052074,0.1,64,6,False,head,True,,
scaffold,gine_no_3d_fp,clintox,classification,roc_auc,2,"[0, 3]",0.7856,0.0113,0.94,"[0.7936, 0.7776]",optuna_tuned:best_config.json(full_model_sibling),gine,True,0.18973332010466612,0.1,32,6,False,head,True,,
scaffold,gine_no_3d_fp,hiv,classification,roc_auc,1,[2],0.7423,0.0,0.8102,[0.7423],optuna_tuned:best_config.json(full_model_sibling),gine,True,0.0662898633177744,0.02,64,8,False,head,True,,
scaffold,gine_no_3d_fp,sider,classification,roc_auc,1,[2],0.6123,0.0,0.577,[0.6123],optuna_tuned:best_config.json(full_model_sibling),gine,True,0.1123432633313849,0.05,64,4,False,head,True,,
scaffold,gine_no_3d_fp,tox21,classification,roc_auc,2,"[1, 42]",0.734,0.0037,0.7502,"[0.7314, 0.7366]",optuna_tuned:best_config.json(full_model_sibling),gine,True,0.009314451937103107,0.1,16,16,False,head,True,,
scaffold,gine_no_3d_fp,toxcast,classification,roc_auc,1,[2],0.611,0.0,0.6412,[0.611],optuna_tuned:best_config.json(full_model_sibling),gine,True,0.005288622176491505,0.05,32,6,False,head,True,,
scaffold,gine_no_3d_infonce,bace,classification,roc_auc,3,"[1, 2, 42]",0.8248,0.0119,0.7399,"[0.8344, 0.8114, 0.8284]",optuna_tuned:best_config.json(full_model_sibling),gine,True,0.0016792653941818658,0.0,16,4,True,head,True,,
scaffold,gine_no_3d_infonce,bbbp,classification,roc_auc,3,"[0, 2, 3]",0.733,0.0167,0.9458,"[0.7261, 0.752, 0.7209]",optuna_tuned:best_config.json(full_model_sibling),gine,True,0.0010271807131052074,0.0,64,6,True,head,True,,
scaffold,gine_no_3d_infonce,clintox,classification,roc_auc,4,"[0, 1, 3, 42]",0.7714,0.0127,0.9422,"[0.7874, 0.7701, 0.7718, 0.7563]",optuna_tuned:best_config.json(full_model_sibling),gine,True,0.18973332010466612,0.0,32,6,True,head,True,,
scaffold,gine_no_3d_infonce,hiv,classification,roc_auc,1,[2],0.7628,0.0,0.8286,[0.7628],optuna_tuned:best_config.json(full_model_sibling),gine,True,0.0662898633177744,0.0,64,8,True,head,True,,
scaffold,gine_no_3d_infonce,sider,classification,roc_auc,3,"[0, 2, 3]",0.585,0.0247,0.6142,"[0.5607, 0.5842, 0.61]",optuna_tuned:best_config.json(full_model_sibling),gine,True,0.1123432633313849,0.0,64,4,True,head,True,,
scaffold,gine_no_3d_infonce,tox21,classification,roc_auc,3,"[1, 2, 42]",0.7519,0.0023,0.7585,"[0.7494, 0.7528, 0.7537]",optuna_tuned:best_config.json(full_model_sibling),gine,True,0.009314451937103107,0.0,16,16,True,head,True,,
scaffold,gine_no_3d_infonce,toxcast,classification,roc_auc,3,"[0, 2, 3]",0.6297,0.0092,0.6623,"[0.6246, 0.6403, 0.6241]",optuna_tuned:best_config.json(full_model_sibling),gine,True,0.005288622176491505,0.0,32,6,True,head,True,,
scaffold,gine_no_codebook,bace,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.8207,0.0066,0.7485,"[0.819, 0.8231, 0.827, 0.8244, 0.8101]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.0016792653941818658,0.02,0,0,True,head,True,,
scaffold,gine_no_codebook,bbbp,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.7375,0.0166,0.9572,"[0.7278, 0.7402, 0.7644, 0.7342, 0.7212]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.0010271807131052074,0.1,0,0,True,head,True,,
scaffold,gine_no_codebook,clintox,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.8309,0.0173,0.9362,"[0.8489, 0.8226, 0.8401, 0.8378, 0.805]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.18973332010466612,0.1,0,0,True,head,True,,
scaffold,gine_no_codebook,hiv,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.7693,0.0131,0.8441,"[0.7638, 0.7654, 0.792, 0.7669, 0.7584]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.0662898633177744,0.02,0,0,True,head,True,,
scaffold,gine_no_codebook,sider,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.6137,0.016,0.6072,"[0.5905, 0.6051, 0.6229, 0.6187, 0.6312]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.1123432633313849,0.05,0,0,True,head,True,,
scaffold,gine_no_codebook,tox21,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.7513,0.0071,0.7818,"[0.7496, 0.7529, 0.7598, 0.7539, 0.7405]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.009314451937103107,0.1,0,0,True,head,True,,
scaffold,gine_no_codebook,toxcast,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.6443,0.0037,0.653,"[0.6419, 0.6483, 0.6392, 0.6455, 0.6466]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.005288622176491505,0.05,0,0,True,head,True,,
scaffold,gine_no_fp,bace,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.7819,0.009,0.7071,"[0.7873, 0.79, 0.7781, 0.7861, 0.7679]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.0016792653941818658,0.02,16,4,False,head,True,,
scaffold,gine_no_fp,bbbp,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.6951,0.0177,0.9357,"[0.6816, 0.7098, 0.6936, 0.6746, 0.716]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.0010271807131052074,0.1,64,6,False,head,True,,
scaffold,gine_no_fp,clintox,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.8071,0.0429,0.9392,"[0.8139, 0.741, 0.8497, 0.8379, 0.7931]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.18973332010466612,0.1,32,6,False,head,True,,
scaffold,gine_no_fp,hiv,classification,roc_auc,3,"[0, 2, 3]",0.7507,0.0108,0.8038,"[0.75, 0.7402, 0.7618]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.0662898633177744,0.02,64,8,False,head,True,,
scaffold,gine_no_fp,sider,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.6046,0.0212,0.5911,"[0.5966, 0.6356, 0.6058, 0.5771, 0.6079]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.1123432633313849,0.05,64,4,False,head,True,,
scaffold,gine_no_fp,tox21,classification,roc_auc,4,"[0, 1, 2, 42]",0.7398,0.0055,0.7827,"[0.7367, 0.7384, 0.7479, 0.7362]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.009314451937103107,0.1,16,16,False,head,True,,
scaffold,gine_no_fp,toxcast,classification,roc_auc,3,"[0, 2, 3]",0.6284,0.0064,0.6624,"[0.6344, 0.629, 0.6216]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.005288622176491505,0.05,32,6,False,head,True,,
scaffold,gine_no_infonce,bace,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.7875,0.0055,0.7186,"[0.7962, 0.7886, 0.7815, 0.7846, 0.7868]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.0016792653941818658,0.0,16,4,True,head,True,,
scaffold,gine_no_infonce,bbbp,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.7393,0.0047,0.9529,"[0.7418, 0.7454, 0.7362, 0.7332, 0.7398]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.0010271807131052074,0.0,64,6,True,head,True,,
scaffold,gine_no_infonce,clintox,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.7968,0.0591,0.9407,"[0.8377, 0.8291, 0.6993, 0.8358, 0.7819]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.18973332010466612,0.0,32,6,True,head,True,,
scaffold,gine_no_infonce,hiv,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.7722,0.0144,0.835,"[0.7677, 0.7576, 0.7797, 0.7934, 0.7626]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.0662898633177744,0.0,64,8,True,head,True,,
scaffold,gine_no_infonce,sider,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.5831,0.0181,0.6049,"[0.5765, 0.5809, 0.594, 0.6058, 0.5581]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.1123432633313849,0.0,64,4,True,head,True,,
scaffold,gine_no_infonce,tox21,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.7454,0.0092,0.7746,"[0.7443, 0.7506, 0.7323, 0.743, 0.757]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.009314451937103107,0.0,16,16,True,head,True,,
scaffold,gine_no_infonce,toxcast,classification,roc_auc,5,"[0, 1, 2, 3, 42]",0.631,0.0074,0.6709,"[0.6227, 0.6376, 0.6399, 0.628, 0.627]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.005288622176491505,0.0,32,6,True,head,True,,
scaffold,gine_no_infonce_codebook,bace,classification,roc_auc,2,"[1, 42]",0.8353,0.006,0.7548,"[0.8311, 0.8395]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.0016792653941818658,0.0,0,0,True,head,True,,
scaffold,gine_no_infonce_codebook,bbbp,classification,roc_auc,1,[2],0.7048,0.0,0.9633,[0.7048],optuna_tuned:best_config.json(full_model_sibling),gine,False,0.0010271807131052074,0.0,0,0,True,head,True,,
scaffold,gine_no_infonce_codebook,clintox,classification,roc_auc,2,"[0, 3]",0.8359,0.0112,0.9364,"[0.828, 0.8438]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.18973332010466612,0.0,0,0,True,head,True,,
scaffold,gine_no_infonce_codebook,sider,classification,roc_auc,1,[2],0.5992,0.0,0.6351,[0.5992],optuna_tuned:best_config.json(full_model_sibling),gine,False,0.1123432633313849,0.0,0,0,True,head,True,,
scaffold,gine_no_infonce_codebook,tox21,classification,roc_auc,2,"[1, 42]",0.7531,0.0068,0.7683,"[0.7483, 0.758]",optuna_tuned:best_config.json(full_model_sibling),gine,False,0.009314451937103107,0.0,0,0,True,head,True,,
scaffold,gine_no_infonce_codebook,toxcast,classification,roc_auc,1,[2],0.6385,0.0,0.657,[0.6385],optuna_tuned:best_config.json(full_model_sibling),gine,False,0.005288622176491505,0.0,0,0,True,head,True,,
